Sydney|-33.86|151.21|2015-07-14T23:00:00Z|1|8.7|1018.1|62
Sydney|-33.86|151.21|2015-07-15T05:00:00Z|1|14.9|1016.1|42
Sydney|-33.86|151.21|2015-07-15T23:00:00Z|1|10.3|1016.8|91
Sydney|-33.86|151.21|2015-07-16T05:00:00Z|1|12.9|1013.7|68
Sydney|-33.86|151.21|2015-07-16T23:00:00Z|1|6.7|1010.1|95
Sydney|-33.86|151.21|2015-07-17T05:00:00Z|1|13.5|1012.9|51
Sydney|-33.86|151.21|2015-07-17T23:00:00Z|1|10.4|1025.6|58
Sydney|-33.86|151.21|2015-07-18T05:00:00Z|1|11.8|1027.2|78
Sydney|-33.86|151.21|2015-07-18T23:00:00Z|1|10.3|1032.6|84
Sydney|-33.86|151.21|2015-07-19T05:00:00Z|1|15.8|1031.1|55
Sydney|-33.86|151.21|2015-07-19T23:00:00Z|0|10.0|1034.6|84
Sydney|-33.86|151.21|2015-07-20T05:00:00Z|0|15.9|1032.1|64
Sydney|-33.86|151.21|2015-07-20T23:00:00Z|1|9.9|1033.1|93
Sydney|-33.86|151.21|2015-07-21T05:00:00Z|1|18.3|1029.3|54
Sydney|-33.86|151.21|2015-07-21T23:00:00Z|0|13.4|1027.4|71
Sydney|-33.86|151.21|2015-07-22T05:00:00Z|0|16.5|1025.0|57
Sydney|-33.86|151.21|2015-07-22T23:00:00Z|1|12.0|1026.1|96
Sydney|-33.86|151.21|2015-07-23T05:00:00Z|1|16.4|1023.4|70
Sydney|-33.86|151.21|2015-07-23T23:00:00Z|0|12.9|1020.0|95
Sydney|-33.86|151.21|2015-07-24T05:00:00Z|0|18.6|1014.5|58
Sydney|-33.86|151.21|2015-07-24T23:00:00Z|0|14.3|1017.5|50
Sydney|-33.86|151.21|2015-07-25T05:00:00Z|0|20.5|1015.8|29
Sydney|-33.86|151.21|2015-07-25T23:00:00Z|0|13.8|1017.0|53
Sydney|-33.86|151.21|2015-07-26T05:00:00Z|0|19.5|1012.4|31
Sydney|-33.86|151.21|2015-07-26T23:00:00Z|0|10.2|1025.0|41
Sydney|-33.86|151.21|2015-07-27T05:00:00Z|0|15.2|1024.5|28
Sydney|-33.86|151.21|2015-07-27T23:00:00Z|0|9.6|1032.9|56
Sydney|-33.86|151.21|2015-07-28T05:00:00Z|0|16.6|1030.8|40
Sydney|-33.86|151.21|2015-07-28T23:00:00Z|0|9.3|1035.0|70
Sydney|-33.86|151.21|2015-07-29T05:00:00Z|0|16.4|1030.2|50
Sydney|-33.86|151.21|2015-07-29T23:00:00Z|0|10.7|1026.3|80
Sydney|-33.86|151.21|2015-07-30T05:00:00Z|0|19.2|1020.1|30
Sydney|-33.86|151.21|2015-07-30T23:00:00Z|0|14.7|1021.4|49
Sydney|-33.86|151.21|2015-07-31T05:00:00Z|0|20.4|1019.5|31
Sydney|-33.86|151.21|2015-07-31T23:00:00Z|0|14.3|1018.6|54
Sydney|-33.86|151.21|2015-08-01T05:00:00Z|0|20.7|1015.6|28
Sydney|-33.86|151.21|2015-08-01T23:00:00Z|0|16.9|1015.1|51
Sydney|-33.86|151.21|2015-08-02T05:00:00Z|0|23.8|1010.4|30
Sydney|-33.86|151.21|2015-08-02T23:00:00Z|0|11.7|1015.2|48
Sydney|-33.86|151.21|2015-08-03T05:00:00Z|0|19.0|1013.7|29
Sydney|-33.86|151.21|2015-08-03T23:00:00Z|0|8.9|1023.0|57
Sydney|-33.86|151.21|2015-08-04T05:00:00Z|0|14.4|1018.9|42
Sydney|-33.86|151.21|2015-08-04T23:00:00Z|0|9.4|1014.5|46
Sydney|-33.86|151.21|2015-08-05T05:00:00Z|0|13.0|1010.3|46
Sydney|-33.86|151.21|2015-08-05T23:00:00Z|0|9.5|1016.5|53
Sydney|-33.86|151.21|2015-08-06T05:00:00Z|0|14.3|1016.7|39
Sydney|-33.86|151.21|2015-08-06T23:00:00Z|0|10.0|1024.0|60
Sydney|-33.86|151.21|2015-08-07T05:00:00Z|0|16.1|1021.0|40
Sydney|-33.86|151.21|2015-08-07T23:00:00Z|0|11.0|1024.7|63
Sydney|-33.86|151.21|2015-08-08T05:00:00Z|0|16.3|1022.5|44
Sydney|-33.86|151.21|2015-08-08T23:00:00Z|0|9.1|1024.8|68
Sydney|-33.86|151.21|2015-08-09T05:00:00Z|0|16.3|1019.6|56
Sydney|-33.86|151.21|2015-08-09T23:00:00Z|0|11.8|1017.7|66
Sydney|-33.86|151.21|2015-08-10T05:00:00Z|0|18.8|1012.9|41
Sydney|-33.86|151.21|2015-08-10T23:00:00Z|0|13.3|1014.6|52
Sydney|-33.86|151.21|2015-08-11T05:00:00Z|0|20.4|1011.1|27
Sydney|-33.86|151.21|2015-08-11T23:00:00Z|0|11.1|1007.9|54
Sydney|-33.86|151.21|2015-08-12T05:00:00Z|0|16.2|1004.0|37
Sydney|-33.86|151.21|2015-08-12T23:00:00Z|0|12.3|1014.9|50
Sydney|-33.86|151.21|2015-08-13T05:00:00Z|0|19.3|1014.7|23
Sydney|-33.86|151.21|2015-08-13T23:00:00Z|0|11.8|1025.1|55
Sydney|-33.86|151.21|2015-08-14T05:00:00Z|0|18.0|1023.4|38
Sydney|-33.86|151.21|2015-08-14T23:00:00Z|0|12.4|1030.5|63
Sydney|-33.86|151.21|2015-08-15T05:00:00Z|0|17.0|1028.8|61
Sydney|-33.86|151.21|2015-08-15T23:00:00Z|0|14.0|1027.4|70
Sydney|-33.86|151.21|2015-08-16T05:00:00Z|0|17.4|1021.4|63
Sydney|-33.86|151.21|2015-08-16T23:00:00Z|1|13.4|1017.1|53
Sydney|-33.86|151.21|2015-08-17T05:00:00Z|1|20.4|1013.3|29
Sydney|-33.86|151.21|2015-08-17T23:00:00Z|0|12.6|1020.8|40
Sydney|-33.86|151.21|2015-08-18T05:00:00Z|0|14.7|1021.0|46
Sydney|-33.86|151.21|2015-08-18T23:00:00Z|0|12.5|1027.2|58
Sydney|-33.86|151.21|2015-08-19T05:00:00Z|0|16.4|1025.0|54
Sydney|-33.86|151.21|2015-08-19T23:00:00Z|0|12.1|1028.3|71
Sydney|-33.86|151.21|2015-08-20T05:00:00Z|0|18.7|1025.0|59
Sydney|-33.86|151.21|2015-08-20T23:00:00Z|0|13.0|1025.8|73
Sydney|-33.86|151.21|2015-08-21T05:00:00Z|0|19.8|1021.2|63
Sydney|-33.86|151.21|2015-08-21T23:00:00Z|0|19.8|1021.0|45
Sydney|-33.86|151.21|2015-08-22T05:00:00Z|0|26.9|1016.2|32
Sydney|-33.86|151.21|2015-08-22T23:00:00Z|1|15.6|1021.8|85
Sydney|-33.86|151.21|2015-08-23T05:00:00Z|1|17.9|1018.4|73
Sydney|-33.86|151.21|2015-08-23T23:00:00Z|1|16.3|1018.4|90
Sydney|-33.86|151.21|2015-08-24T05:00:00Z|1|16.4|1015.0|95
Sydney|-33.86|151.21|2015-08-24T23:00:00Z|1|16.1|1013.4|66
Sydney|-33.86|151.21|2015-08-25T05:00:00Z|1|18.7|1012.8|53
Sydney|-33.86|151.21|2015-08-25T23:00:00Z|1|16.3|1018.1|80
Sydney|-33.86|151.21|2015-08-26T05:00:00Z|1|18.9|1017.8|59
Sydney|-33.86|151.21|2015-08-26T23:00:00Z|0|15.1|1019.7|87
Sydney|-33.86|151.21|2015-08-27T05:00:00Z|0|20.1|1015.1|44
Sydney|-33.86|151.21|2015-08-27T23:00:00Z|0|14.6|1019.8|48
Sydney|-33.86|151.21|2015-08-28T05:00:00Z|0|18.5|1018.9|43
Sydney|-33.86|151.21|2015-08-28T23:00:00Z|0|13.0|1022.7|60
Sydney|-33.86|151.21|2015-08-29T05:00:00Z|0|20.1|1017.9|31
Sydney|-33.86|151.21|2015-08-29T23:00:00Z|0|12.1|1020.3|52
Sydney|-33.86|151.21|2015-08-30T05:00:00Z|0|18.1|1017.5|44
Sydney|-33.86|151.21|2015-08-30T23:00:00Z|0|13.9|1017.3|48
Sydney|-33.86|151.21|2015-08-31T05:00:00Z|0|18.4|1013.8|39
Sydney|-33.86|151.21|2015-08-31T23:00:00Z|0|12.7|1015.8|50
Sydney|-33.86|151.21|2015-09-01T05:00:00Z|0|17.0|1013.3|39
Sydney|-33.86|151.21|2015-09-01T23:00:00Z|0|11.9|1018.0|61
Sydney|-33.86|151.21|2015-09-02T05:00:00Z|0|18.6|1012.0|46
Sydney|-33.86|151.21|2015-09-02T23:00:00Z|1|14.4|1006.0|69
Sydney|-33.86|151.21|2015-09-03T05:00:00Z|1|20.6|1005.6|28
Sydney|-33.86|151.21|2015-09-03T23:00:00Z|1|13.7|1021.5|92
Sydney|-33.86|151.21|2015-09-04T05:00:00Z|1|18.3|1020.5|54
Sydney|-33.86|151.21|2015-09-04T23:00:00Z|0|15.2|1022.3|68
Sydney|-33.86|151.21|2015-09-05T05:00:00Z|0|18.7|1019.6|53
Sydney|-33.86|151.21|2015-09-05T23:00:00Z|1|14.6|1024.9|84
Sydney|-33.86|151.21|2015-09-06T05:00:00Z|1|16.0|1021.9|68
Sydney|-33.86|151.21|2015-09-06T23:00:00Z|1|17.4|1018.3|62
Sydney|-33.86|151.21|2015-09-07T05:00:00Z|1|22.7|1013.3|32
Sydney|-33.86|151.21|2015-09-07T23:00:00Z|0|13.3|1018.8|42
Sydney|-33.86|151.21|2015-09-08T05:00:00Z|0|19.7|1015.7|32
Sydney|-33.86|151.21|2015-09-08T23:00:00Z|0|15.4|1023.1|48
Sydney|-33.86|151.21|2015-09-09T05:00:00Z|0|18.9|1022.0|39
Sydney|-33.86|151.21|2015-09-09T23:00:00Z|0|15.5|1030.9|59
Sydney|-33.86|151.21|2015-09-10T05:00:00Z|0|18.9|1029.8|41
Sydney|-33.86|151.21|2015-09-10T23:00:00Z|0|17.6|1032.1|56
Sydney|-33.86|151.21|2015-09-11T05:00:00Z|0|20.5|1027.6|44
Sydney|-33.86|151.21|2015-09-11T23:00:00Z|0|17.2|1028.5|61
Sydney|-33.86|151.21|2015-09-12T05:00:00Z|0|21.3|1024.7|51
Sydney|-33.86|151.21|2015-09-12T23:00:00Z|0|18.3|1028.5|61
Sydney|-33.86|151.21|2015-09-13T05:00:00Z|0|21.4|1025.0|60
Sydney|-33.86|151.21|2015-09-13T23:00:00Z|0|20.7|1025.9|58
Sydney|-33.86|151.21|2015-09-14T05:00:00Z|0|21.4|1020.5|59
Sydney|-33.86|151.21|2015-09-14T23:00:00Z|0|23.5|1015.4|33
Sydney|-33.86|151.21|2015-09-15T05:00:00Z|0|29.2|1009.0|25
Sydney|-33.86|151.21|2015-09-15T23:00:00Z|0|17.2|1017.7|42
Sydney|-33.86|151.21|2015-09-16T05:00:00Z|0|19.3|1015.0|60
Sydney|-33.86|151.21|2015-09-16T23:00:00Z|0|18.0|1018.4|53
Sydney|-33.86|151.21|2015-09-17T05:00:00Z|0|17.7|1018.3|57
Sydney|-33.86|151.21|2015-09-17T23:00:00Z|1|15.8|1026.2|65
Sydney|-33.86|151.21|2015-09-18T05:00:00Z|1|18.9|1025.5|44
Sydney|-33.86|151.21|2015-09-18T23:00:00Z|1|14.7|1026.5|88
Sydney|-33.86|151.21|2015-09-19T05:00:00Z|1|18.1|1023.9|54
Sydney|-33.86|151.21|2015-09-19T23:00:00Z|1|16.6|1024.5|62
Sydney|-33.86|151.21|2015-09-20T05:00:00Z|1|17.4|1021.7|72
Sydney|-33.86|151.21|2015-09-20T23:00:00Z|1|16.3|1019.9|74
Sydney|-33.86|151.21|2015-09-21T05:00:00Z|1|21.3|1015.2|60
Sydney|-33.86|151.21|2015-09-21T23:00:00Z|1|18.7|1016.8|36
Sydney|-33.86|151.21|2015-09-22T05:00:00Z|1|17.8|1017.5|47
Sydney|-33.86|151.21|2015-09-22T23:00:00Z|1|13.3|1025.5|55
Sydney|-33.86|151.21|2015-09-23T05:00:00Z|1|11.7|1025.4|74
Sydney|-33.86|151.21|2015-09-23T23:00:00Z|1|13.0|1025.6|63
Sydney|-33.86|151.21|2015-09-24T05:00:00Z|1|13.6|1024.6|62
Sydney|-33.86|151.21|2015-09-24T23:00:00Z|1|13.4|1029.3|91
Sydney|-33.86|151.21|2015-09-25T05:00:00Z|1|15.9|1027.8|63
Sydney|-33.86|151.21|2015-09-25T23:00:00Z|1|14.4|1028.5|86
Sydney|-33.86|151.21|2015-09-26T05:00:00Z|1|18.4|1025.4|48
Sydney|-33.86|151.21|2015-09-26T23:00:00Z|1|15.3|1023.7|70
Sydney|-33.86|151.21|2015-09-27T05:00:00Z|1|18.3|1021.1|51
Sydney|-33.86|151.21|2015-09-27T23:00:00Z|1|17.3|1021.1|56
Sydney|-33.86|151.21|2015-09-28T05:00:00Z|1|19.1|1017.8|49
Sydney|-33.86|151.21|2015-09-28T23:00:00Z|0|19.1|1019.5|58
Sydney|-33.86|151.21|2015-09-29T05:00:00Z|0|21.7|1015.8|55
Sydney|-33.86|151.21|2015-09-29T23:00:00Z|0|21.0|1022.1|57
Sydney|-33.86|151.21|2015-09-30T05:00:00Z|0|18.7|1021.4|62
Sydney|-33.86|151.21|2015-09-30T23:00:00Z|0|19.9|1026.4|68
Sydney|-33.86|151.21|2015-10-01T05:00:00Z|0|21.7|1022.8|65
Sydney|-33.86|151.21|2015-10-01T23:00:00Z|0|21.3|1033.4|57
Sydney|-33.86|151.21|2015-10-02T05:00:00Z|0|21.1|1031.8|57
Sydney|-33.86|151.21|2015-10-02T23:00:00Z|0|21.5|1030.6|62
Sydney|-33.86|151.21|2015-10-03T05:00:00Z|0|27.3|1024.7|47
Sydney|-33.86|151.21|2015-10-03T23:00:00Z|0|26.4|1023.4|28
Sydney|-33.86|151.21|2015-10-04T05:00:00Z|0|32.6|1021.8|13
Sydney|-33.86|151.21|2015-10-04T23:00:00Z|0|21.1|1024.0|42
Sydney|-33.86|151.21|2015-10-05T05:00:00Z|0|35.6|1021.1|16
Sydney|-33.86|151.21|2015-10-05T23:00:00Z|0|23.8|1023.2|37
Sydney|-33.86|151.21|2015-10-06T05:00:00Z|0|30.6|1019.7|26
Sydney|-33.86|151.21|2015-10-06T23:00:00Z|0|20.3|1029.6|61
Sydney|-33.86|151.21|2015-10-07T05:00:00Z|0|19.0|1033.6|56
Sydney|-33.86|151.21|2015-10-07T23:00:00Z|0|18.5|1038.8|53
Sydney|-33.86|151.21|2015-10-08T05:00:00Z|0|19.9|1036.0|57
Sydney|-33.86|151.21|2015-10-08T23:00:00Z|0|20.1|1034.4|51
Sydney|-33.86|151.21|2015-10-09T05:00:00Z|0|22.0|1029.7|51
Sydney|-33.86|151.21|2015-10-09T23:00:00Z|0|21.2|1028.9|62
Sydney|-33.86|151.21|2015-10-10T05:00:00Z|0|22.3|1025.8|60
Sydney|-33.86|151.21|2015-10-10T23:00:00Z|0|18.7|1022.7|77
Sydney|-33.86|151.21|2015-10-11T05:00:00Z|0|21.4|1018.6|65
Sydney|-33.86|151.21|2015-10-11T23:00:00Z|1|22.7|1016.7|50
Sydney|-33.86|151.21|2015-10-12T05:00:00Z|1|23.4|1012.4|55
Sydney|-33.86|151.21|2015-10-12T23:00:00Z|1|18.3|1022.3|82
Sydney|-33.86|151.21|2015-10-13T05:00:00Z|1|19.8|1022.3|77
Sydney|-33.86|151.21|2015-10-13T23:00:00Z|1|20.1|1026.8|75
Sydney|-33.86|151.21|2015-10-14T05:00:00Z|1|22.7|1025.2|60
Sydney|-33.86|151.21|2015-10-14T23:00:00Z|0|21.6|1026.2|65
Sydney|-33.86|151.21|2015-10-15T05:00:00Z|0|23.1|1022.0|63
Sydney|-33.86|151.21|2015-10-15T23:00:00Z|0|23.3|1021.7|60
Sydney|-33.86|151.21|2015-10-16T05:00:00Z|0|27.3|1018.7|52
Sydney|-33.86|151.21|2015-10-16T23:00:00Z|0|21.5|1023.1|66
Sydney|-33.86|151.21|2015-10-17T05:00:00Z|0|23.0|1021.4|64
Sydney|-33.86|151.21|2015-10-17T23:00:00Z|1|19.5|1029.2|69
Sydney|-33.86|151.21|2015-10-18T05:00:00Z|1|22.1|1027.9|56
Sydney|-33.86|151.21|2015-10-18T23:00:00Z|1|21.8|1026.6|81
Sydney|-33.86|151.21|2015-10-19T05:00:00Z|1|24.4|1022.4|54
Sydney|-33.86|151.21|2015-10-19T23:00:00Z|1|23.7|1020.6|60
Sydney|-33.86|151.21|2015-10-20T05:00:00Z|1|26.0|1016.3|55
Sydney|-33.86|151.21|2015-10-20T23:00:00Z|1|24.5|1013.8|58
Sydney|-33.86|151.21|2015-10-21T05:00:00Z|1|26.3|1011.5|43
Sydney|-33.86|151.21|2015-10-21T23:00:00Z|1|19.6|1011.4|89
Sydney|-33.86|151.21|2015-10-22T05:00:00Z|1|20.1|1010.3|74
Sydney|-33.86|151.21|2015-10-22T23:00:00Z|1|16.6|1022.1|70
Sydney|-33.86|151.21|2015-10-23T05:00:00Z|1|19.4|1021.6|55
Sydney|-33.86|151.21|2015-10-23T23:00:00Z|1|17.8|1024.4|62
Sydney|-33.86|151.21|2015-10-24T05:00:00Z|1|20.7|1020.9|54
Sydney|-33.86|151.21|2015-10-24T23:00:00Z|0|21.1|1022.1|62
Sydney|-33.86|151.21|2015-10-25T05:00:00Z|0|22.3|1017.8|59
Sydney|-33.86|151.21|2015-10-25T23:00:00Z|0|24.6|1014.4|54
Sydney|-33.86|151.21|2015-10-26T05:00:00Z|0|22.2|1015.1|53
Sydney|-33.86|151.21|2015-10-26T23:00:00Z|1|16.5|1025.8|65
Sydney|-33.86|151.21|2015-10-27T05:00:00Z|1|19.3|1025.8|47
Sydney|-33.86|151.21|2015-10-27T23:00:00Z|1|16.4|1025.3|70
Sydney|-33.86|151.21|2015-10-28T05:00:00Z|1|20.6|1022.5|45
Sydney|-33.86|151.21|2015-10-28T23:00:00Z|0|18.2|1023.6|55
Sydney|-33.86|151.21|2015-10-29T05:00:00Z|0|21.9|1022.1|40
Sydney|-33.86|151.21|2015-10-29T23:00:00Z|0|19.0|1023.8|59
Sydney|-33.86|151.21|2015-10-30T05:00:00Z|0|21.8|1020.8|48
Sydney|-33.86|151.21|2015-10-30T23:00:00Z|0|22.2|1021.8|59
Sydney|-33.86|151.21|2015-10-31T05:00:00Z|0|22.5|1018.6|61
Sydney|-33.86|151.21|2015-10-31T23:00:00Z|0|21.9|1015.2|67
Sydney|-33.86|151.21|2015-11-01T05:00:00Z|0|25.4|1010.6|59
Sydney|-33.86|151.21|2015-11-01T23:00:00Z|1|21.6|1011.2|75
Sydney|-33.86|151.21|2015-11-02T05:00:00Z|1|26.4|1009.0|53
Sydney|-33.86|151.21|2015-11-02T23:00:00Z|1|19.0|1017.0|91
Sydney|-33.86|151.21|2015-11-03T05:00:00Z|1|19.2|1016.5|89
Sydney|-33.86|151.21|2015-11-03T23:00:00Z|1|19.5|1017.6|91
Sydney|-33.86|151.21|2015-11-04T05:00:00Z|1|19.4|1016.3|83
Sydney|-33.86|151.21|2015-11-04T23:00:00Z|1|18.2|1014.8|94
Sydney|-33.86|151.21|2015-11-05T05:00:00Z|1|20.5|1010.5|80
Sydney|-33.86|151.21|2015-11-05T23:00:00Z|1|23.3|1007.7|77
Sydney|-33.86|151.21|2015-11-06T05:00:00Z|1|20.5|1006.3|87
Sydney|-33.86|151.21|2015-11-06T23:00:00Z|1|22.5|1012.3|69
Sydney|-33.86|151.21|2015-11-07T05:00:00Z|1|21.8|1012.3|69
Sydney|-33.86|151.21|2015-11-07T23:00:00Z|1|18.0|1020.7|67
Sydney|-33.86|151.21|2015-11-08T05:00:00Z|1|20.4|1020.0|65
Sydney|-33.86|151.21|2015-11-08T23:00:00Z|0|19.5|1021.3|59
Sydney|-33.86|151.21|2015-11-09T05:00:00Z|0|21.8|1017.5|48
Sydney|-33.86|151.21|2015-11-09T23:00:00Z|0|20.6|1016.0|61
Sydney|-33.86|151.21|2015-11-10T05:00:00Z|0|24.8|1013.5|45
Sydney|-33.86|151.21|2015-11-10T23:00:00Z|0|20.0|1020.3|82
Sydney|-33.86|151.21|2015-11-11T05:00:00Z|0|22.1|1020.3|66
Sydney|-33.86|151.21|2015-11-11T23:00:00Z|1|23.5|1020.4|53
Sydney|-33.86|151.21|2015-11-12T05:00:00Z|1|22.2|1018.0|69
Sydney|-33.86|151.21|2015-11-12T23:00:00Z|1|22.7|1013.1|63
Sydney|-33.86|151.21|2015-11-13T05:00:00Z|1|23.3|1009.8|60
Sydney|-33.86|151.21|2015-11-13T23:00:00Z|1|18.7|1014.4|81
Sydney|-33.86|151.21|2015-11-14T05:00:00Z|1|18.9|1013.4|70
Sydney|-33.86|151.21|2015-11-14T23:00:00Z|1|18.2|1017.7|64
Sydney|-33.86|151.21|2015-11-15T05:00:00Z|1|18.5|1017.4|70
Sydney|-33.86|151.21|2015-11-15T23:00:00Z|1|19.1|1020.0|56
Sydney|-33.86|151.21|2015-11-16T05:00:00Z|1|21.7|1018.0|43
Sydney|-33.86|151.21|2015-11-16T23:00:00Z|0|20.2|1019.1|55
Sydney|-33.86|151.21|2015-11-17T05:00:00Z|0|23.7|1016.0|46
Sydney|-33.86|151.21|2015-11-17T23:00:00Z|0|25.1|1013.6|45
Sydney|-33.86|151.21|2015-11-18T05:00:00Z|0|35.6|1009.7|17
Sydney|-33.86|151.21|2015-11-18T23:00:00Z|0|23.1|1015.0|62
Sydney|-33.86|151.21|2015-11-19T05:00:00Z|0|28.6|1011.7|54
Sydney|-33.86|151.21|2015-11-19T23:00:00Z|0|25.2|1012.5|63
Sydney|-33.86|151.21|2015-11-20T05:00:00Z|0|40.7|1006.3|13
Sydney|-33.86|151.21|2015-11-20T23:00:00Z|0|20.8|1015.6|65
Sydney|-33.86|151.21|2015-11-21T05:00:00Z|0|20.7|1017.3|56
Sydney|-33.86|151.21|2015-11-21T23:00:00Z|0|19.8|1019.7|59
Sydney|-33.86|151.21|2015-11-22T05:00:00Z|0|20.8|1016.7|58
Sydney|-33.86|151.21|2015-11-22T23:00:00Z|0|22.4|1011.9|60
Sydney|-33.86|151.21|2015-11-23T05:00:00Z|0|25.4|1010.8|52
Sydney|-33.86|151.21|2015-11-23T23:00:00Z|0|23.6|1017.4|57
Sydney|-33.86|151.21|2015-11-24T05:00:00Z|0|23.0|1014.1|55
Sydney|-33.86|151.21|2015-11-24T23:00:00Z|0|22.4|1013.1|62
Sydney|-33.86|151.21|2015-11-25T05:00:00Z|0|28.7|1007.4|44
Sydney|-33.86|151.21|2015-11-25T23:00:00Z|0|32.4|999.8|31
Sydney|-33.86|151.21|2015-11-26T05:00:00Z|0|36.0|1000.0|14
Sydney|-33.86|151.21|2015-11-26T23:00:00Z|1|21.1|1016.1|54
Sydney|-33.86|151.21|2015-11-27T05:00:00Z|1|21.6|1013.8|60
Sydney|-33.86|151.21|2015-11-27T23:00:00Z|0|21.5|1016.7|69
Sydney|-33.86|151.21|2015-11-28T05:00:00Z|0|22.5|1016.0|55
Sydney|-33.86|151.21|2015-11-28T23:00:00Z|0|21.1|1013.7|80
Sydney|-33.86|151.21|2015-11-29T05:00:00Z|0|25.1|1009.7|65
Sydney|-33.86|151.21|2015-11-29T23:00:00Z|1|21.1|1012.4|65
Sydney|-33.86|151.21|2015-11-30T05:00:00Z|1|23.8|1008.7|65
Sydney|-33.86|151.21|2015-11-30T23:00:00Z|0|26.3|1010.3|58
Sydney|-33.86|151.21|2015-12-01T05:00:00Z|0|32.0|1006.7|34
Sydney|-33.86|151.21|2015-12-01T23:00:00Z|0|21.0|1015.1|66
Sydney|-33.86|151.21|2015-12-02T05:00:00Z|0|19.4|1017.0|59
Sydney|-33.86|151.21|2015-12-02T23:00:00Z|0|19.4|1027.1|52
Sydney|-33.86|151.21|2015-12-03T05:00:00Z|0|20.3|1026.0|49
Sydney|-33.86|151.21|2015-12-03T23:00:00Z|0|20.3|1026.3|53
Sydney|-33.86|151.21|2015-12-04T05:00:00Z|0|22.8|1024.1|44
Sydney|-33.86|151.21|2015-12-04T23:00:00Z|0|21.0|1022.6|56
Sydney|-33.86|151.21|2015-12-05T05:00:00Z|0|24.1|1018.9|52
Sydney|-33.86|151.21|2015-12-05T23:00:00Z|0|23.0|1020.5|58
Sydney|-33.86|151.21|2015-12-06T05:00:00Z|0|24.9|1017.8|46
Sydney|-33.86|151.21|2015-12-06T23:00:00Z|0|23.2|1021.4|61
Sydney|-33.86|151.21|2015-12-07T05:00:00Z|0|24.1|1019.9|57
Sydney|-33.86|151.21|2015-12-07T23:00:00Z|0|22.7|1018.6|68
Sydney|-33.86|151.21|2015-12-08T05:00:00Z|0|24.4|1015.8|64
Sydney|-33.86|151.21|2015-12-08T23:00:00Z|1|24.6|1014.2|70
Sydney|-33.86|151.21|2015-12-09T05:00:00Z|1|27.5|1012.1|58
Sydney|-33.86|151.21|2015-12-09T23:00:00Z|1|21.3|1015.9|80
Sydney|-33.86|151.21|2015-12-10T05:00:00Z|1|25.0|1011.7|63
Sydney|-33.86|151.21|2015-12-10T23:00:00Z|1|24.4|1005.8|66
Sydney|-33.86|151.21|2015-12-11T05:00:00Z|1|34.7|1001.1|13
Sydney|-33.86|151.21|2015-12-11T23:00:00Z|0|20.8|1014.7|57
Sydney|-33.86|151.21|2015-12-12T05:00:00Z|0|21.4|1015.1|50
Sydney|-33.86|151.21|2015-12-12T23:00:00Z|0|21.4|1019.3|58
Sydney|-33.86|151.21|2015-12-13T05:00:00Z|0|23.2|1016.1|56
Sydney|-33.86|151.21|2015-12-13T23:00:00Z|0|23.4|1015.4|63
